id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4592640060042918,JCRZs0bae,1216826604,wu2198,发表了博文《大盘指数的趋势》大盘指数的趋势回答：当前的趋势如下：1.长线2440和2646线是中国股市第5次大底的趋势，也是长线趋势。2.中线自突破3056点以来所形成的趋势目前保持完好，趋势由317O大盘指数的趋势,,,,,97,142,7058,2021-01-12 20:23,新浪博客,,,,
4592964996958338,JD0rxtcbg,1632067682,宋鸿兵,#v光计划#中国股市搞不好的根本原因是“魂不附体”！我们还没有找到符合中国文化心理的金融立法之路，只是盲目照抄西方的金融法规。L宋鸿兵的微博视频,,,,v光计划,133,103,351,2021-01-13 17:54,微博视频号,,"http://f.video.weibocdn.com/OHUqNVIFlx07JxErybQ401041206Ab5R0E030.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711528813&ssig=fjvJQ%2Fstou&KID=unistore,video",,
4595208224512523,JDWNEiVUD,1249424622,但斌,中国股市：比亚迪，蔚来，宁德时代，隆基股份，未来5年哪个更值得长期投资？_手机搜狐网O网页链接,,,,,664,277,801,2021-01-19 22:27,iPhone 11 Pro Max,,,,
4592504424896482,JCOsGkxNw,2388610842,路边记,【中国股市VS美国股市】网友：我们迟早会造出芯片，但米国永远造不出茅台!,,,,,188,303,1686,2021-01-12 11:24,微博 weibo.com,"['https://wx1.sinaimg.cn/large/8e5f4f1aly1gmkqxdnozwj20j80lpe06.jpg', 'https://wx1.sinaimg.cn/large/8e5f4f1aly1gmkqxoywoyj20j60imh2q.jpg']",,,
4597543747716683,JEVyCwnsD,1264138094,石小杰微博,石爷聊二句：中国股市逗你玩，坑爹的行情害死人！L石小杰微博的微博视频,,,,,18,44,264,2021-01-26 09:08,iPhone X,,"http://f.video.weibocdn.com/NfRmhdqilx07JRNUMOve0104120eaQjQ0E050.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1711528813&ssig=DBtBWMcD6f&KID=unistore,video",,
4596952237345919,JEGazuP0z,1807436544,老马自奋蹄,温铁军2013年讲座：80年代就现代化和城市化的朝鲜为什么衰败呢？为什么金融行业成为高薪行业？为什么中国股市一直不能跑赢美国股市？（L失控量子的微博视频）,,,,,90,5,58,2021-01-24 17:58,微博视频号,,"http://f.video.weibocdn.com/RItFzFXZlx07DhKpGtsk01041209oKA80E040.mp4?label=mp4_hd&template=480x360.25.0&trans_finger=62b30a3f061b162e421008955c73f536&ori=0&ps=1BVp4ysnknHVZu&Expires=1711528838&ssig=XOII0yxuir&KID=unistore,video",,
4589762256577651,JBF7PrB99,1102610843,王洪股金谈,在瑟瑟寒风中，中国股市迎来开门红。由于《林园炒股秘籍》脱销多日，今天陪朋友去装订厂催进度，并应邀为一千多本新书签名，从早上九点半一直签到下午三点半，耗时五个小时（中途有一个小时的午餐时间），脑力活，变成了体力活，有点累，有点冷，但很开心！#林园炒股秘籍#L王洪股金谈的微博视频,,,,林园炒股秘籍,7,50,134,2021-01-04 21:47,微博视频号,,"http://f.video.weibocdn.com/ZO7SJKi0lx07JjyrjiDS010412006poA0E010.mp4?label=mp4_hd&template=480x960.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1711528865&ssig=AkPxwoQyOF&KID=unistore,video",,
4592500193628228,JCOlRfdRO,6545933385,B神复盘,中国股市四大支柱VS美国股市四大支柱，谁才是真科技？谁才是真科技？,,,,,10,43,1208,2021-01-12 11:07,微博 weibo.com,,,,
4592496492945894,JCOfTcmmq,1154814715,金融八卦女,中国股市四大支柱VS美国股市四大支柱,,,,,132,112,325,2021-01-12 10:52,微博 weibo.com,['https://wx3.sinaimg.cn/large/44d512fbly1gmkq1jdqi8j216o0lmn23.jpg'],,,
4593319567694918,JD9FqwhNA,5244183267,麒麟神侯,博创科技昨天业绩报，今天20cm涨停，这种例子后面会有很多，中国股市向来宁可错杀不可放过，业绩不明朗的时候很多股票都是直接先被杀腰斩，等到业绩报证明自己没问题之后，再重新估值平反，这时候最值得关注的不是高高在上的抱团股，而是已经大幅下跌的落难绩优股#股破苍穹##股票##基金#,,,,"股破苍穹,股票,基金",29,53,115,2021-01-14 17:23,微博 weibo.com,,,,
