id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4676348125383470,Kw2a8mAua,1218525071,老巴SMS,今天听朋友说，他有个朋友去年赚了500万，但今年初融资allin买中国平安，现在几乎归零了，痛心疾首，A股不是股灾，但所谓的价值股堪比股灾！,,,,,88,21,34,2021-08-31 20:08,iPhone 6,['https://wx2.sinaimg.cn/large/48a1378fly1gu089xhkgtj20sk0fkaik.jpg'],,,
4676257193922405,KvZNtgsoB,3714420514,股市狼头哥,#基金##A股#九月开门红还是开门黑？开门红or开门黑,,,,"基金,A股",1,17,1070,2021-08-31 14:07,HUAWEI P40 5G,,,,
4676288734564073,Kw0Clj9k5,7521955262,博识财经,2021年8月31日A股历史新高股一览，共67只个股创出历史新高，主要集中于锂电光伏，周期股中。#今日看盘# ,,,,今日看盘,174,190,431,2021-08-31 16:12,战舰粉丝团超话,"['https://wx2.sinaimg.cn/large/008d3mb4ly1gu01gbbjejj30bc0ps0xo.jpg', 'https://wx3.sinaimg.cn/large/008d3mb4ly1gu01gcuswnj30b60gmn0f.jpg']",,,
4676233345106950,KvZb0lqya,1163390501,龚凯杰,外围一片红~~~A股太另类了！,,,,,4,60,298,2021-08-31 12:32,,['https://wx2.sinaimg.cn/large/001gJt0Vly1gtzv025i1yj60tz10ojvz02.jpg'],,,
4676248544219040,KvZzwhHz2,6931925052,涨涨板板大神,行情一片大好，坚决不唱空A股！,,,,,4,61,897,2021-08-31 13:33,HUAWEI P40 Pro+ 5G,['https://wx2.sinaimg.cn/large/007z7EmMgy1gtzwtuanmij30xc21cdoh.jpg'],,,
4676224431423694,KvYWD5YmO,1401164841,陈同辉-宏观策略,从指数上看，a股已经很强了，当然结构上另说。经济大概率九月触底，目前看是一轮正常的经济周期波动，没啥金融风险，问题不大。a股进入新时代了，宏观模型的用处越来越少。beta时代逐渐远去，alpha时代已经来临。,,,,,56,28,225,2021-08-31 11:57,iPhone 11 Pro Max,['https://wx1.sinaimg.cn/large/001wP8YVgy1gtztzlgep0j60k209twiq02.jpg'],,,
4676258947139481,KvZQitXiV,2932185514,土匪山寨DE寨主,证券天天说的，看到大跌恐慌后，企稳了你就去潜伏，，不知不觉总能吃到肉，只是大小而已，，证券嘛就是这么神奇，，更神奇的是未来的某一天，还有大爆发的可能。。。#A股#,,,,A股,9,60,425,2021-08-31 14:14,微博 weibo.com,,,,
4676169917533856,KvXwHvBTO,2183570524,雪球,假设未来很长一段时间南极电商的业绩没有增长，甚至按现在看会有倒退，目前的市值是否具备很好的安全边际呢？虽说估值这东西，仁者见仁智者见智，但是在A股，一旦杀业绩，增速放缓甚至倒退，经营再优秀的公司杀起估值来都毫不客气。O聊聊南极电商中报没有的东西,,,,,63,8,17,2021-08-31 08:20,微博 weibo.com,,,,
4676181661844646,KvXPE7JSm,1642585887,新浪证券,#股市#【调查：你认为#A股#今天怎么走？】上周末有大量公司扎堆公布半年报，半年报行情将如何演绎？你认为A股今天怎么走？你认为A股今天怎么走？,,,,"股市,A股",2,4,302,2021-08-31 09:07,微博 weibo.com,,,,
4676186817692676,KvXXXwhdq,5395678996,许文臣,开盘咯，希望今天a股温柔一点#今日看盘#,,,,今日看盘,1,119,205,2021-08-31 09:27,蚂蚁财富超话,['https://wx2.sinaimg.cn/large/005T9IAAly1gtzpqmqlpuj30u0194n20.jpg'],,,
