id,text,date,emotion
4922357119982376.0,华尔街日报：中国股市表现落后，资金流向亚洲其它市场。这个无力反驳，看看这两年中国股市的表现，不知道还以为中国是受新冠疫情和俄乌战争影响最严重的国家呢！,2023-07-11,-1
4927460452604316.0,最应该看看TF演唱会票价的是中国股市。,2023-07-25,-1
4918591898256924.0,美股纳斯达克半年+31%，A股创业板半年-5.61%。老胡现在也是股民，@胡锡进点评下中美股市差距，为什么美国股市能长牛市，中国股市几十年如一日的3000点附近?,2023-07-01,-1
4929482421174787.0,石爷聊二句：中国股市水太深，太黑，太烂I！L石小杰微博的微博视频,2023-07-31,-1
4928529747676902.0,中国股市在政策预期引导下，以大半年来最强的一周收宫。刚才在@CGTNGlobalBusinessL洪灝的宏观策略的微博视频,2023-07-28,0
4920639872307953.0,今天上股吧转了一大圈（我好久没去了），发现傻逼还是那么多。兄弟们，只要有这么多韭菜，中国股市还有的是机会。加油争取先从这个群体脱离出来。,2023-07-06,-1
4929326670418476.0,我强调一件事情，我不看牛中国股市，中国的股市其目的就是融资，凡是在我面前说要涨到3500点的，都是没有看透中国股市核心的人。我只是不知道下周会怎么样变化，我依然处于极度轻仓的状态，慢慢等吧。,2023-07-30,-1
4925124282941590.0,阿三股市涨地跟P的似的……中国股市稳地也跟P地似的。,2023-07-19,-1
4919570035638718.0,胡锡进：我觉得如果中国股市今后长时间徘徊在三千一二百点位置上，偶尔往上冒冒头，很快又跌下来，那么它本身就已经构成了问题,2023-07-04,-1
4925948920595648.0,看吧，这就是世界第二大规模的中国股市！如果中国人方便直接购买美股，我肯定A股将无人问津，一潭死水，僵尸股成堆。有条件的想炒股还是买美股吧，就算买美股基金也好，千万不要对A股抱有任何希望～,2023-07-21,-1
