id,text,date,emotion
4935379525047230,通过股民深入的研究探讨，小学生都明白中国股市的症结在哪里了，，，就是抽水要远远比放水多，似乎除了股民没有人看得到了。降印花税也基本确定是高开低走，降印花税意义已经不大。,2023-08-16,-1
4939651342931757,2008年救市，也是降印花税，结果股市跌到1664点。2015年大牛市，后面也救市，结果还是救不起来。2018年股市暴跌，后面也救市，结果越救越跌。现在中国股市又在救市，后面的结局如何，其实已不重要。每次救市都是昙花一现。,2023-08-28,-1
4939721164726944,可见信心被伤了以后要恢复有多难，3300点出4个二效果就完全不同。当然这次证监会表现很好，有些政策制定是需要时间的，该做的工作做了，我们就没什么怨言了。外资今天继续流出，他要走就让他走，咱们国家队进来接就行了，有的是办法，中国股市的掌控权牢牢掌握在我们自己手中。,2023-08-28,-1
4935652481175551,多年来，全世界每年融资量第一的是中国股市，应该少些融资，休养生息。股民可以联合起来不打新股，非暴力不合作运动。当然，这是不可能的。上海西藏路游资不同意，眼馋的部分股民不同意。,2023-08-17,0
4932091416937204,楽，简直要笑死了>>>制造国际玩笑，严重扰乱中国股市，兹事体大，请予开除！<<<,2023-08-07,-1
4932892935587404,对于如此非理性，如此反智，如此伤害中国投资者和伤害中国股市的事情，监管者不能假装不知道，请证监会承担起中国股市长治久安的法定责任！@证监会发布,2023-08-09,-1
4933896456897798,有朋友说最大的风险是踏空，但我认为中国股市从来都不会踏空，就目前形势而言，最大的风险是相信股民老胡。,2023-08-12,-1
4936858314476134,中国股市里，涨800多倍的股票你见过吗？就是一万块钱进去，能变成800多万的那种？A股里比苹果涨的还猛的是哪个你知道吗。这还都不是最厉害的，历史上还有涨几千倍，几万倍的。但你肯定没听说过。因为，我们用肉眼直接看是看不出来的。#A股#L珍大户的微博视频,2023-08-20,0
4939360635455967,凡，抹黑中国股市滴，一律坏蛋大大滴！但，俺，却，无言以对！,2023-08-27,-1
4930283922522652,#常温常压超导首被证明理论可行#网友：中国股市是全球最大最励志的知识付费平台…今年已经学习了光谱仪质谱仪、钙钛矿电池、固态电池、Chatgpt、AIGC、CPO、4D毫米波、低轨卫星、精确制导、相控阵雷达、白羽鸡祖宗三代、太空光伏…….现在又要学习室温超导。,2023-08-02,-2
4937088870646717,来来来，点赞回帖集合啦。周末吹了一堆风，没什么太大的实质，股民信不信看今天市场了，不过也跌的差不多了，我是不管不看躺平了。周末去了普陀山，人山人海的，也许下心愿，愿中国股市能早日止跌回升回到正轨～,2023-08-21,0
4930311357726841,中国股市是全球最大最励志的知识付费平台今年已经学习了光谱仪质谱仪、钙钛矿电池、固态电池、Chatgpt、AIGC、CPO、4D毫米波、低轨卫星、精确制导、相控阵雷达、白羽鸡祖宗三代、太空光伏……现在又要学习室温超导,2023-08-02,-1
4939637552057376,许多奇迹中国股市永远存在~~L龚凯杰的微博视频,2023-08-28,0
4933444963926033,#聊一波#【商在传统文化里曾经受鄙视，股市是“师夷之长”】中国证监会原副主席高西庆：中国股市中90%以上的市场规则都来自国外几百年的实践经验，不坚持国际化会很困难。#透过财经看世界##从壹出发#L聊一波-王波明的微博视频,2023-08-11,0
4940258962834510,从路透社提前报道中国要降低证券交易印花税可以看出，西方已掌握中国太多的金融资源，这么多年中国股市搞不好的原因就在此，中国的金融部门有太多的西方留学背景官员，这些人中有多么已被西方收买，想想都可怕！,2023-08-30,-1
4934568887191379,石爷聊二句：今天看热水闹吧！不抓内贼黑嘴中国股市没希望！,2023-08-14,-1
4939453715713488,中国股市：关于我和家人们变成鬼的那件事,2023-08-27,-1
4933556130288890,把活跃股市，硬生生搞成活跃股灾，真不知道该说啥了。。。同意中国股市可以推到重来的，冒泡点个赞,2023-08-11,-1
4932286729162301,中国股市:历史上三次大危机的大机会1、三聚氰胺+行业整顿:伊利股份跌幅84%2、塑料剂+行业整顿:贵州茅台跌幅66%3、集采反腐+行业整顿:恒瑞医药跌幅75%，药明康德跌幅65%，医药股齐下偷偷摸摸的扫货，可能未来胜过80%人,2023-08-08,-1
4933584827194263,各行各业，腐败得一塌糊涂。中国股市愣是搞成世界上最无耻，最不要脸的股市！《证券市场什么时候也能来一场轰轰烈烈的反腐？45家上市公司为了上市圈钱，排队行贿证监会一》浏览量：10万点赞量：850O网页链接,2023-08-11,-1
4934992943648019,专治各种不服，不让你经历些什么，你不知道什么是中国股市！,2023-08-15,-1
4933940038864499,照顾一下微博的朋友。#中植系暴雷##中国股市##经济#,2023-08-12,-1
4939317090452621,这张图是很误导人的：拿美国股市200年的升幅跟中国股市30年的升幅对比，结果显然对中国股市不利。但换算成年化复合增长率，对比结果会马上反转过来。@股道热肠也,2023-08-27,0
4937961151928353,中国股市，首现超级网红公知，“表演式炒股”！这30万，真是胡老师自己的钱吗？这与中国楼市的“表演式复工”，性质虽有不同，但皆侧漏经济参与者之无奈⋯⋯,2023-08-23,-1
4932859900986926,说个搞笑的事儿…还真有人接盘盟固利了…中国股市，从不缺少缺心眼的大傻子…,2023-08-09,-1
