id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4554877106128285,Jn1BspIfj,5876472419,鸟叔操盘,努力也是徒劳，a股现在是熊市，持有现金比所有股神都强！L鸟叔操盘的微博视频,,,,,21,150,677,2020-09-30 15:26,微博视频号,,"http://f.video.weibocdn.com/0045E1zmgx07GQ0KK0Ew0104120021DR0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1711531449&ssig=kOk7yE8AaE&KID=unistore,video",,
4554880666570356,Jn1Hcrzfu,1784650280,阿塔Titus,9.30号涨停16家，其中光伏板块相对较强。9月迎收官战，指数全天冲高回落，沪指、创业板指本月均跌5%，赚钱效应较差，权重表现较强，资金观望情绪明显。#股市##A股#,,,,"股市,A股",25,27,92,2020-09-30 15:40,360安全浏览器,['https://wx1.sinaimg.cn/large/6a5f9a28gy1gj8pt4trxwj20ip0ivmxr.jpg'],,,
4554985574765622,Jn4qpjZKS,1036117702,从股置金,美股今晚开盘还是不错的，三大指数涨幅都过1%，富时A50开盘也比较强，而大A股下午却因美国选情跳水，人家美国选总统，我们大A竟然比美股还敏感，太没骨气了，大家说是不是？#美股##A股##股市#,,,,"美股,A股,股市",11,59,163,2020-09-30 22:37,今日看盘超话,"['https://wx1.sinaimg.cn/large/3dc1e6c6ly1gj91xxu2whj20u01abdid.jpg', 'https://wx3.sinaimg.cn/large/3dc1e6c6ly1gj91xygvs5j20u017racg.jpg', 'https://wx4.sinaimg.cn/large/3dc1e6c6ly1gj91xysdonj20u01b2q73.jpg']",,,
4554996529770870,Jn4I4EZQG,1642585887,新浪证券,#股神#【A股新“股神”来了！重仓大牛股4年豪赚百亿，收益率超100%】武林有“北乔峰，南慕容”，股林则有“北陕煤，南海螺”。在海螺水泥股市封神后，多年来的“隐形”股神陕西煤业也终于初露峥嵘。OA股新“股神”来了：重仓大牛股4年豪赚百亿秘诀竟然是,,,,股神,40,4,14,2020-09-30 23:21,微博 weibo.com,['https://wx4.sinaimg.cn/large/001Na7CLly1gj9301m7xpj60t10mqadu02.jpg'],,,
4554869803586408,Jn1pGf2Zi,6931925052,涨涨板板大神,A股一大堆芯片概念公司，除了射频芯片正儿八经有核心技术以外，别的，都是蹭吃蹭喝的骗子。俺一般不说的，酱紫！,,,,,21,60,997,2020-09-30 14:57,HUAWEI Mate Xs 5G,,,,
4554477870517282,JmRdx2azg,1153588720,贵族乞丐,发布了头条文章：《看上涨悄然启动》贵族乞丐超话#A股##今日看盘#@微博财经@微博股票O看上涨悄然启动,http://t.cn/A6bzS35g,,"微博财经,微博股票","A股,今日看盘",52,116,474,2020-09-29 13:00,微博 weibo.com,,,,
4554495260105045,JmRFA0rkh,1593163950,周思CIO,感谢昨日”有什么操作国庆节之后再说”的菜鸟，#A股#和#股指期货#给我发了国庆节回三亚的汽油费,,,,"A股,股指期货",34,79,169,2020-09-29 14:09,当然是华为Android,['https://wx1.sinaimg.cn/large/5ef5c0aely1gj7ho0g765j20m804rwez.jpg'],,,
4554238976072986,JmL0dptRo,1908364672,股市战将妖哥,请记住，未来A股市场，有个“妖菲特”将横空出世！,,,,,1,126,443,2020-09-28 21:10,iPhone XR,,,,
4554143749116274,JmIwCCfyG,1216826604,wu2198,炒大A股难度越来越大了，池子大了，镰刀和收割机也多了。,,,,,17,229,13586,2020-09-28 14:52,微博 weibo.com,,,,
4554163482276644,JmJ2s9yg4,3612749480,山人I,复盘：A股今天也是活见鬼了，大盘指数没跌，个股3000多个跌的，涨幅超过1个点的只有300多个。还有一堆六七十个跌停的。而且今天亚太日本香港欧洲都是大涨的，这怎么研究？,,,,,11,114,505,2020-09-28 16:10,360安全浏览器,,,,
