id,text,date,emotion
4922357119982376,华尔街日报：中国股市表现落后，资金流向亚洲其它市场。这个无力反驳，看看这两年中国股市的表现，不知道还以为中国是受新冠疫情和俄乌战争影响最严重的国家呢！,2023-07-11,-1
4927460452604316,最应该看看TF演唱会票价的是中国股市。,2023-07-25,-2
4918591898256924,美股纳斯达克半年+31%，A股创业板半年-5.61%。老胡现在也是股民，@胡锡进点评下中美股市差距，为什么美国股市能长牛市，中国股市几十年如一日的3000点附近?,2023-07-01,-1
4929482421174787,石爷聊二句：中国股市水太深，太黑，太烂I！L石小杰微博的微博视频,2023-07-31,-1
4928529747676902,中国股市在政策预期引导下，以大半年来最强的一周收宫。刚才在@CGTNGlobalBusinessL洪灝的宏观策略的微博视频,2023-07-28,1
4920639872307953,今天上股吧转了一大圈（我好久没去了），发现傻逼还是那么多。兄弟们，只要有这么多韭菜，中国股市还有的是机会。加油争取先从这个群体脱离出来。,2023-07-06,-1
4929326670418476,我强调一件事情，我不看牛中国股市，中国的股市其目的就是融资，凡是在我面前说要涨到3500点的，都是没有看透中国股市核心的人。我只是不知道下周会怎么样变化，我依然处于极度轻仓的状态，慢慢等吧。,2023-07-30,-1
4925124282941590,阿三股市涨地跟P的似的……中国股市稳地也跟P地似的。,2023-07-19,-1
4919570035638718,胡锡进：我觉得如果中国股市今后长时间徘徊在三千一二百点位置上，偶尔往上冒冒头，很快又跌下来，那么它本身就已经构成了问题,2023-07-04,-1
4925948920595648,看吧，这就是世界第二大规模的中国股市！如果中国人方便直接购买美股，我肯定A股将无人问津，一潭死水，僵尸股成堆。有条件的想炒股还是买美股吧，就算买美股基金也好，千万不要对A股抱有任何希望～,2023-07-21,-1
4926341193667840,#透过财经看世界#刘纪鹏再谈4000点：中国股市为什么起不来？L水皮的微博视频,2023-07-22,0
4922391908586420,说个笑话——中国股市…,2023-07-11,-2
4920883263572658,中国股市这样的配合华尔街，可以关了，耶伦访华，跌的全是科技股，涨的是农业股，用屁股都能想，这是在配合美国战略，美国要卖农产品给中国，而且要卖高价，美国打压中国高科技，结果我们资本市场在谈判的时候都是按照美国想要的思路，这种市场要他有什么用？卖国吗,2023-07-07,-1
4928552727742003,中国股市没救了，操纵的都巨亏，神仙也救不了,2023-07-28,-1
4927671937798576,每当超级融资量的新股要上市而大盘跌跌不休时，强刺激政策就会出台一下，股市没了融资功能，在中国什么都不是。23年上半年中国股市融资量是全世界第一，占了全世界股市的一半融资量。近日，谈融资抽水太多的数位，被禁言了。,2023-07-26,0
4925871569770456,低开，还是低开，中国股市这是要崩盘了吗？不过低开有利于收阳线了。,2023-07-21,-1
4922770822004788,很多朋友说，相信国运，但为什么allin中国股市效果不好？我说你all错方向了，真的相信国运，应该梭哈高收益城投债！（结合最新的传闻，更加喜感了）O高收益城投债还值得配置吗？|新方程投资手记,2023-07-12,0
4919021500367753,根据当前的资金走向，参考时间因素，上证指数不排除在20年线附近找支撑。胡编虽然豪掷20万杀入股市，在诸多高参建议下买了跌了一半的大盘股，也不排除这是半山腰的位置。长期看，中国股市还是很有投资价值的。,2023-07-02,1
4923465239106790,90%的制造业只适合做波段，等你看到业绩好了杀进去，不好意思，产能过剩了中国股市算非常宽容的了，给了一大帮垃圾的制造业高估值。缔造长牛最多的还是吃吃喝喝，保健和药。一个是科技护城河，一个是心智护城河,2023-07-14,0
4926221613271027,再说一遍，中国股市里真正的基本面和炒作是不一致的，我说的是房地产真正的基本面，如果A股里面的机构手里有大量房地产股票，他要炒作也是很正常的，不过我对房地产股票天生排斥。,2023-07-22,0
4925002618767030,中国股市跟中国足球，可能是这个民族基因不行，也可能是制度问题。#上证指数##中国经济##今日看盘#L满仓科创板的微博视频,2023-07-18,-2
4927687649657682,A股的新变化，注册制新气象：2022年分红总额9年来首次超过股权融资！这有助于市场寻找投资主线，确定新的市场逻辑；有助于中国股市进入注册制改革一直想要的、一直在培育的“正循环”使命。#注册制炒股就用市值风云app#,2023-07-26,1
4927706368840627,要中国股市走牛，最直接方法就是养老金入市，企业年金入市，还有公积金入市。否则，大众为什么要相信。。。。。。。,2023-07-26,0
4920665264623346,一个名人下场而遭到热捧与围观，这是中国股市的悲哀，也是资本市场的悲哀，更是背后故事的悲哀！,2023-07-07,-1
4924424669890246,做好人、买好股、得好报中国股市与3200点之下说不再见了，感谢李大霄老师为散户指点迷津,2023-07-17,1
4928555068428888,中国股市即将崛起!L凯恩斯的微博视频,2023-07-28,1
4924428524195328,又大跌超1%，又一次来到3200点关口跌的莫名其妙，让人摸不着头脑，今天盘后又要到处找大跌原因，比如：哪个村里又死了一条狗了……中国股市，阿斗见了都要哭，自愧不如啊！,2023-07-17,-1
4922615460532004,匯率’人民幣’中國股市!20230711《经典技术分析243集》#投资##理財##股票##财经##技术分析##宏观##教学##汇率##人民币#L蔡森的微博视频,2023-07-12,-2
4929586665888333,7月没翻车，勉强算翻身了。本月最菜的板块“医疗、新能源车、半导体、光伏、人工智能”我运气比较好，吃到俩菜#A股#,2023-07-31,0
4929290015349675,『洪榕：A股市场已具备走出反转行情的所有必要条件』O洪榕：A股市场已具备走出反转行情的所有必要条件,2023-07-30,1
4929588758584703,A股放量成交11052亿，拉高跳水大金融板块走弱，后市怎么走？L刘昌松-只做免费内容的微博视频,2023-07-31,0
4929667742310114,宝宝们，晚上好，，大A股今天放量反弹，七月完美收关，，说了要相信光，要相信俺们的大A，这光是不是照亮了每个有信仰的人。。市场表现越来越好，八月即将开始，俺们继续迈着牛皮轰轰的步伐。。,2023-07-31,1
4929713816474639,A股的基金如果都能这样，就不会被别人瞧不起了#财经#,2023-07-31,-1
4929649551348772,盘后数据显示，07月31日A股龙虎榜中，共29只个股出现了机构的身影，有12只股票呈现机构净买入，17只股票呈现机构净卖出。机构与北向资金同时净买入的有：盈方微、弘业期货、荣盛发展；三日榜：水羊股份；三只机构以上买入且龙虎榜买入总和为正的有：星源卓镁、麦趣尔、弘业期货。,2023-07-31,0
4929581791839040,北向资金截至A股收盘净流入122亿元；以买卖成交额口径，北向资金净买入93亿元留意北上买的核心资产,2023-07-31,1
4929567171284089,内资拉跨了啊。还好有外资持续买入。不然下午A股又开始上眼红鲤鱼与绿鲤鱼与鱼。,2023-07-31,-1
4929622200812550,来一波1788咱们晚上详细复盘给大家说说#A股#,2023-07-31,0
4929708498358199,兴奋之后会不会有新低？#今日看盘#A股超话#投资#L百战---张宝财的微博视频,2023-07-31,0
4929630023453328,A股：放量冲高回落！谁将接力金融地产主力？三个热点方向……#股票#股市超话A股超话#价值投资##财经#L价值投资二十年的微博视频,2023-07-31,0
4929667507686867,注意切换风格，继续个股为主#a股股市#基金超话LY水生Y的微博视频,2023-07-31,0
4929468302626670,早安：杨绛先生说：当你有一肚子心里话，想找个人倾诉的时候，你突然就会发现，有的人不想找，有的人不能找，有的人想找却不能去打扰。成年人的世界，都是劫后余生。熬得住无人问津的日子，方可配得起诗和远方！熬过了艰难的日子，A股市场迎来了转折点，阶段性底部到了！O网页链接,2023-07-31,1
4929527026817675,无波子超话砸盘的觉得接盘的是傻X。阻力位不撤。还幻想A股这个阿斗有牛市。等着吃牛屎吧。接盘的觉得砸盘的是傻X。拿领导的信号不当回事。好不容易来波发财的机会。这货居然跑了。国外市场的人，哈哈哈哈哈哈哈……你看，那两个傻子还在3000多点吵来吵去呢～,2023-07-31,-1
4929507213970583,刚刚A股内资有点想跑路又被北向资金买起来了A股红挺好鸡儿也能红看看这波周一能维持住嘛最近都涨不错，前期没白加仓就好,2023-07-31,1
4929512435358214,1小时5500亿成交，接近上周最低迷时全天的量。从7000亿到9000亿，再到1万亿、1.2万亿，增量所带来的市场一定是最友好的时候。一旦量稳在某一水准，就会变存量博弈，那个时候才是大展身手的时候。三五天不叫一轮行情，真正行情一旦启动最少3个月。#A股#,2023-07-31,1
4929509235361379,《一本书看透A股》、《一本书看透财报》，单日销售数据已经霸榜。建议朋友们两本书都买来看看。我自信，对得起观众！,2023-07-31,1
4929521641328624,早上一个半小时成交额已经突破6700亿了，今天上1.1万亿以上应该没啥难度。今天指数搭台，各个概念轮流上场表演。果然扭转市场悲观气氛只需要2根大阳线下载市值风云APP的老铁们最近都赚钱了吧#注册制炒股就用市值风云app##a股大涨#,2023-07-31,1
4929528554586951,A股午盘休盘，三大指数集体上涨，沪指涨0.63%，深成指涨1.03%，创业板指涨1.06%，两市半天成交额7409亿元，北向资金净买入90.16亿元。#财经#中午收盘3296点，下午能收复3300点吗,2023-07-31,1
4928587754384185,四大行同时放水，A股靠你们了！,2023-07-28,0
4928539365739794,“A股真的已经开始初定反弹了吗？”#股市#基金超话O真的到底了吗？,2023-07-28,0
4929308710411078,宝宝们，晚上好，，周五的大A股又雄起来了，明天又是开场日了，是不是很期待啊，反正俺是很期待。。,2023-07-30,1
