id,text,date,emotion
4889478274220769,顽石也布满青苔……很喜欢这段歌词。别说中国股市没有好股票，三十三年来，涨幅超过几千倍的都多了去。眼力，定力，耐力，恒心，毅力，格局，决定一切。#封起De日子#,2023-04-11,1
4894698655451543,石爷聊二句:中国股市臭不要脸L石小杰微博的微博视频,2023-04-26,-2
4891109535255546,现在做一个民意测评，对中国股市满意的发1，差评的发2，极差的发3。请真心评价。谢谢！,2023-04-16,0
4892964909751111,外汇局：中国股市估值低，投资前景好！L玩糖的的微博视频,2023-04-21,1
4886821231658683,关于4月6号中国股市走势：本条微博没有500赞，等着太岁的恐怖威压吧。超过500赞，太岁请你们吃肉喝酒。点不点赞，你们看着办。要不…继续赌太岁军团超话点赞吗？,2023-04-04,0
4895927247046597,转：在中国股市一成人亏损，那是智商问题在中国股市三成人亏损，那是运气不好在中国股市一半人亏损，那是不够勤奋在中国股市七成人亏损，那是不够精明在中国股市九成人亏损，那是什么造成的？,2023-04-29,-1
4895906657468868,据研究公司ExanteData分析，过去五个交易日，全球投资者借由泸深港通跨境交易机制撤离中国股市的资金高达31亿7000万美元，这是自去年11月以来历时最长的一轮资金撤离。,2023-04-29,-1
4887815735217221,中国股市未来三年或五年没有熊市。一图看懂：人民币国际化“时间轴”、“路线图”。看好板块方向：跨境支付，数字经济，数字货币，5G6G等概念.,2023-04-07,1
4888886906193838,中国股市真的是太奇葩了，就说这个蓝色光标吧，也跟着chatGPT概念炒起来，但是你细想想，它就是AIGC要干掉的对象啊，以后大家都是AI生成文案，你一个靠文案，写软文起家的公司不就是要被AIGC干掉的对象吗？反而被炒成了获益者，，奇葩，，#张国斌的芯思考#,2023-04-10,-1
4896192569282743,唉，放假这么多天也是无聊了，A股的制度调休不调班也是醉了。服装我也看不懂年轻人都不让我参与了，只能跟你们混了，问题是不开市也没的混，真是无所事事。,2023-04-30,-1
4896145593862695,A股四月放量大涨收官，五月行情怎么走，当下行情怎么做？L刘昌松-只做免费内容的微博视频,2023-04-30,0
4895817304904752,昨天下午在一财的直播剪辑。节目中，我回答了主持人提出的几个问题：-A股五月是否可以看高一线？-昨天重要会议发出了怎么样的信号？-市场还存在什么风险？-板块轮动的机会，价值还是成长？-主题投资机会，指数的交易区间。L洪灝的宏观策略的微博视频,2023-04-29,0
4896005705959820,A股七家航司一季度业绩已陆续公布。其中，春秋航空、吉祥航空、海航控股率先扭亏，三大航及华夏航空仍在亏损状态。三大航中国国航、中国东航、南方航空虽仍合计亏损约86.3亿元，不过已大幅减亏。分析人士称，随着旅游市场复苏，出行需求恢复，航司将加快减亏。...O网页链接,2023-04-29,0
4895972389814603,看看五一假期的热搜我们就要明白，2023年投资A股就是要投快乐投健康。#外滩##大唐不夜城#,2023-04-29,1
4895488669389489,每年的五月到年底，这段时间是A股小盘股利空的相对真空期。一方面年报已过，有什么问题该暴露的也暴露了，交易所那边也给这些公司小半年的补救期。这个时候的庄家往往随着天气变暖，也开始活跃起来。夏天到了，又到了编瞎话的时候了…～～,2023-04-28,0
4895415797290006,A股超话记住这个点位2240后反弹了两天，你准备几成仓过节？1永远满仓永远热泪盈眶2逢节必跌空仓3半仓可上可下4大底了加融资,2023-04-28,0
4895460349445705,预测一把，明年这个时候，我们可以看到一些新闻标题：A股持续上涨，居民存款大搬家。~,2023-04-28,1
4895517916794853,五一快乐，，又有好几天看不到大A股在动了，你会想它吗？？若是想你们了，我就发微博，若是想我了，就来看看微博。。带上老婆，带上孩子，一起到海边，用泥巴堆个房子。。。,2023-04-28,0
4894864960133695,转：拉动内需靠——烧烤解决就业靠——下乡财政收入靠——房产税那么，A股市场呢？,2023-04-26,-2
4895628641967248,#五一春运#马克思说到了共产主义，劳动将成人们生活的第一需要。放假太多了人会很空虚。A股刚涨点又放假了，有没有人和我一样想继续开盘的？,2023-04-28,0
4895521343538727,大会说了无数句话，但A股市场只看见了这几个字：发展通用人工智能。甚至通用这两个字都有点多余,2023-04-28,0
4895428863067405,个人感觉A股历史上小长假前的最后一个交易日一般都比较乐观，要套现离场的前个交易日基本都离场了，最后一个交易日无特殊情况卖的人会比较少，看看今天能不能硬一点吧。,2023-04-28,1
4895547678262247,五一假期，A股休市三天。大家准备去哪玩呢？都去淄博吃烧烤吗？都去的话那我想去的厦门人应该会少些吧？,2023-04-28,0
4895629526966070,不正视A股的三大变化，肯定玩不转A股了！L老乐微妙的微博视频,2023-04-28,-2
4895473410244926,午评：A股会V型反转吗？接下来压力点在哪？持股过节？LA股大猩猩的微博视频,2023-04-28,0
4895052490605586,以下4件事，你认为哪个最难？1、祖国和平统一（台湾）；2、造出光刻机；3、A股一万点；4、国足世界杯夺冠。向凌云超话以下4件事，你认为哪个最难？,2023-04-27,0
4895083339451991,未来500年，人民币是好东西，以人民币计价的A股是好东西。我的眼光只能看这么远了。,2023-04-27,1
4895143385892897,AI:老子打遍A股无敌手，还有谁！中特估挖着鼻孔慢悠悠的走了出来……,2023-04-27,-1
4895133817899120,暴力拉升，不回落就买。筑底附近了。A股超话,2023-04-27,1
4895176089141416,大盘重返3300点，船舶、保险板块爆发，A股企稳了吗？中船科技sh600072中国船舶sh600150中船防务sh600685交易员云起超话L交易员云起的微博视频,2023-04-27,1
4895228493046094,接下来运行“回”#a股股市#基金超话#财经知识分享官#LY水生Y的微博视频,2023-04-27,0
4894773036975813,基金超话插播一条快讯！统计员为您带来前方最新数据播报！中证动漫游戏指数(英文简称ACGIndex），今日下午盘中突破新高，今年来涨幅突破100%……这也是2020年后，时隔3年A股再次出现年内翻倍的行业指数。同时动漫游戏指数包揽近三年，近一年，今年来，本季度，本月……第一名。,2023-04-26,1
4894894650300498,第一共和银行股价继续下挫，显示美国银行的危机还没结束。大选在即，共和党利用债务上限与民主党争斗，撕逼大战才刚开始。美国自己一屁股屎擦干净之前，中国的压力会阶段性减轻。美联储加息进入阶段性尾声，美元不可避免地走软，A股市场的恐惧情绪该收敛一下了。,2023-04-26,0
4894768050474858,A股光伏、储能等新能源赛道掀涨停潮，帝科股份午后涨停，昱能科技、禾迈股份、联得装备20cm涨停，爱旭股份、钧达股份、德业股份、科士达等多股封板，派能科技、固德威、阳光电源、鹏辉能源、锦浪科技、通灵股份等十余股涨超10%。,2023-04-26,1
4894891421468290,A股激荡30年，你经历过多少？转载来源：同花顺L镇长有点帅的微博视频,2023-04-26,0
4894723120043057,放松系列之一：肩颈按摩给你们整点放松的，别整天盯着A股看L有限次重复博弈的微博视频,2023-04-26,-2
4894746227771234,高难度连续换肩，就像a股市场的热点切换，异常丝滑！Lo小怂包的微博视频,2023-04-26,-2
4894823721469939,听说这东西吃完了可以长黑发，那就必须要试试了！我的头发都贡献给A股了，是时候该补补了！,2023-04-26,-1
4894725431101519,市场太难玩了，高位快杀，低位快反，量化助涨助跌发挥到极致，手速跟不上昨天笑嘻嘻的，今天mmp，昨天mmp的，今天笑嘻嘻#A股#,2023-04-26,-1
4894407130349901,我一个好朋友，在15年4600点往上的时候，拉着我轰轰烈烈入市了，然后就没有然后了…时隔多年，她，又入市了，今天是她入市的第二天…#A股#,2023-04-25,-1
4894340512485897,来来来，点赞回帖集合啦。市场继续下探，目前还看不到支撑，市场情绪也不好，一片看空，确实指数已不太好看，短期想再走好有点困难，预计盘面又将死气沉沉一阵子，a股是真难啊～,2023-04-25,-1
4894418455236567,蚂蚁财富超话其实最恶心的不是大盘7连跌，而是整个市场4000多家下跌，跌幅在2-5%的都有2000多家，沪深300才跌0.7×%？是在逗我吗。#A股#,2023-04-25,-1
4894407364706456,今天的行情总结起来就是：有担心zzj会议政策转向的，有担心长假的，有担心老美加息的，有担心疫情的，有担心G7会议的反正村里死条狗a股都要跌习惯了。。。,2023-04-25,-1
4894363157791805,A股股市这是五一大促销吗？再跌下去股民还有钱有心情消费吗？,2023-04-25,-1
4894548326613337,中概股普跌，我预判周三a股低开高走蒙错了让你进群！,2023-04-25,0
4894426235932283,我问ChatGPT怎么看这两个指数完全不同的走势，ChatGPT说：我学习了上百亿数据，知识面覆盖所有领域，依然算不出A股的疯狂。,2023-04-25,0
4894415678079768,阴阳怪气的说一句。今天A股仅4000只股票下跌，股民投资者们都很淡定。我也很平静，觉得这是狠稳定的市场，表现的还不错。留给我们的时间不多了！,2023-04-25,-1
4894383784332875,#A股#这次是急跌，五月会好转，也会有新的故事。预测股市我只用天干地支,2023-04-25,0
4894371843674208,局部流动性出问题再这么跌下去又要出现各种A股大诗人了,2023-04-25,-1
4894405523934342,两桶油走出六亲不认的趋势，这两个大家伙不调整，看来A股止不住,2023-04-25,-1
4894427989149392,收工，下午自从我打了一笔指数后，就晃晃悠悠起来了，还算给面子，就是不知道这面子有多大，明天能否继续给面子。五个持仓，一红四绿，我与大家同在，誓与A股共存亡。,2023-04-25,0
4894382475712349,#A股#去年的今天，也上热搜。神奇地周而复始，股市玄之又玄。.,2023-04-25,0
4894507100806469,#股票##财经##今日看盘##微博视频号打卡计划#上证指数！创业板指数！A股走势分析！2023/4/25/相声解盘！1F级别反弹要来咯！L主力求您别割我的微博视频,2023-04-25,0
4894396568830382,#A股#都话过N次了：A股绝对不是中国经济晴雨表。。。,2023-04-25,0
4894482175365896,A股：再度大跌！新能源破位下行，2023年两大主线能否节后重生？A股超话股市超话股票超话#财经##股票##价值投资#L价值投资二十年的微博视频,2023-04-25,-1
4894083820292047,A股收盘后，恒生指数上拉了近1%。,2023-04-24,0
4893976949689919,“根据A股历史经验，凡是预期下半场都是枉然”,2023-04-24,-1
4894033326114012,#A股#又跌上热搜了呀。哈哈哈。死猪不怕开水烫。脸都不要了。,2023-04-24,-1
4894113046986936,发布了头条文章：《A股下跌点评4.24》OA股下跌点评4.24,2023-04-24,0
4894108781642025,A股里全球排名第一的个股。#价值投资#价值投资超话,2023-04-24,1
4894113360518548,A股大跌的原因应该是这个,2023-04-24,-1
4893676688119040,关于 A股，今年结构牛市的行情主线越来越清晰了，但系统性牛市和指数大牛市的概率较低，体现更多的是极致的行情轮动。O张忆东最新分享：数字经济的主战场在A股,2023-04-23,0
4893264975498141,在A股，千万不要被某些言论迷惑！尤其是大跌的时候，不要因为恐慌而随便割肉！大涨的时候，被某些激情澎湃的言论大幅买入。刚来到A股，交一些学费在所难免！但是尽量是余钱，在承受范围内的钱！基金超话#财经知识分享官#,2023-04-22,0
4892921557946386,A股就是巨大的搅肉机，在这样的市场中，想活着，就一定要有交易纪律，并严格执行之。大资金能随心所欲的发动行情，也能随意砸盘吸筹码。而散户就是他们收割的对象。这个那个制度规则，都是给小散定的，真是不能想太多。,2023-04-21,-1
4892980828177410,#宝马蒸发市值可买约5亿个冰淇淋#这有啥，今天的a股跌的钱，至少可以买500亿个冰淇淋！,2023-04-21,-1
4892946920376055,今天A股翻红看似很困难实则一点都不简单,2023-04-21,0
4892928327289049,上午的资金流向数据！V评:由于日线级别严重顶背离后，各类机构扛不住了，终于联合起来打了a股一闷棍。,2023-04-21,-1
4892878943816176,五粮液04月20日获深股通增持119.3万股04月20日，五粮液获深股通增持119.3万股，已连续4日获深股通增持，共计330.53万股，最新持股量为2.71亿股，占公司A股总股本的6.97%。主力明修栈道暗度陈仓！！！家人们！忍住！,2023-04-21,0
4892979830196112,今天A股股市出来了久违的大跌，收盘3300点，之前赚指数不赚钱，现在终于大跌回调下来，大家心情终于舒服了，因为一直涨的终于大跌回调了，没有涨的跌的也不算多，后面静静待回调到位机会。,2023-04-21,1
4892959554405643,#A股#正常浮动，又亏有赚，波澜不惊,2023-04-21,0
4892923365166603,你最后发现，虽然A股市场看上去好像好多大涨票。但是很多票，大概率你是盘前选不出来的，他们更多的是一种资金随机行为，或者信息随机脉冲。,2023-04-21,0
4892574848387561,A股在释放风险、控制泡沫方面，你不得不服。,2023-04-20,0
4892672341051629,我强烈建议对AI要加强监管，他真有可能把人类赶尽杀绝，反正起码A股市场上已经是这样了，其他板块都快活不下去了。￼￼￼来自姜广策的讨论O我强烈建议对AI要加强监管，他真有可能把人类赶尽杀绝，反正起码A股市场上已经是这样了，其他板块都快活不下去了,2023-04-20,-1
4892359449643502,有关科技股的看法，实在说太多了，从博客时期到如今。现在的关注价值，远不是红圈圈和趋势下轨了。回忆下，博客说过科技股靠什么支撑？靠吹牛，吹概念么，显然不能的。A股当然有兢兢业业，踏踏实实做科技创新的公司。#封起De日子#,2023-04-19,0
