id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4551538129246485,JlCK0CNqR,1216826604,wu2198,有的人认为券商合并就是牛市来了…………那么，每年合并一家，中国股市就能牛几十年了？,,,,,24,432,17975,2020-09-21 10:18,,,,,
4546441093322942,Jju8ZdWrQ,1401385990,都业华,中国股市为什么会出现“牛短熊长”的现象？L都业华的微博视频,,,,,53,164,627,2020-09-07 08:44,微博视频号,,"http://f.video.weibocdn.com/0016g0n9gx07GeSHaqG401041201wh0g0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711531436&ssig=3eXiTg9a%2BT&KID=unistore,video",,
4549831799081982,JkUlRC6DA,1632067682,宋鸿兵,#中国首届财经视频大赛#从9月3号开始，美国股市惊心动魄，纳斯达克三个交易日内暴跌10%，创下了历史新高。受美国股市大暴跌的影响，中国股市也发生了相当剧烈的震荡。对于这次股票市场暴跌，鸿学院的基本定性就是一场“期权大决战”。请听宋鸿兵为您深度讲解！L宋鸿兵的微博视频,,,,中国首届财经视频大赛,128,67,338,2020-09-16 17:18,微博视频号,,"http://f.video.weibocdn.com/gIG2tnG1lx07GtNZ3oys01041202ULeh0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711531455&ssig=GPNxEgq%2Bk1&KID=unistore,video",,
4546566545736919,Jjxpko4qX,1752549400,全景网,#股市#【洪灏：#市场已进入拐点#，要看未来3-5年甚至更长周期的机会】交银国际董事总经理洪灏今日做客时报会客厅时表示，中国股市已经进入历史性拐点，但不要被短期波动所困扰，要看未来3-5年，甚至是3-7年更长周期的机会。（证券时报网）你怎么看？,,,,"股市,市场已进入拐点",14,19,980,2020-09-07 17:03,搜狗高速浏览器,,,,
4552971360930497,Jme1G3U41,1264138094,石小杰微博,石爷聊一句：短线走势不容乐观高抛低吸挣小钱，中国股市不具备走牛的条件割韮菜花样翻新！L石小杰微博的微博视频,,,,,13,66,258,2020-09-25 09:13,iPhone X,,"http://f.video.weibocdn.com/LsejzZrqlx07GHCJooPm01041203WzF60E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1711531455&ssig=42U1qSYgU8&KID=unistore,video",,
4548770576207140,JksKdq2La,1483330984,侯宁,发布了头条文章：《侯宁说之314：中国股市还未完成技术性突破》O侯宁说之314：中国股市还未完成技术性突破,http://t.cn/A64OQl0i,,,,65,118,317,2020-09-13 19:01,微博 weibo.com,,,,
4545033325522707,JiTwonaHV,5802446902,好股要_重仓,伟人说过，中国股市，搞不好可以关掉。。,,,,,45,77,345,2020-09-03 11:30,小米MIX2S 全面屏,['https://wx3.sinaimg.cn/large/006kGtvgly1gidaz8qtxzj30u058d7km.jpg'],,,
4548778810415140,JksXv1JZO,1908364672,股市战将妖哥,有一件事大家可能不知道！你们是中国股市珍贵的资源，没有你们股市根本甭想走牛！新三板和科创板有门槛，没有你们的身影，能火爆吗？创业板门槛低，到处都是你们的身影，要是不强行降温，我相信很快就会突破历史高点！镰刀一定和韭菜配对，镰刀配镰刀割谁？,,,,,5,57,306,2020-09-13 19:34,iPhone XS,,,,
4551017759511613,JlpcHDUp7,1525844264,胡斐-戊午,从现在起到2021年2月份农历牛年的春节前的这段时间之内，中国股市还有一波大行情，超级大的行情。下图是“上证指数”从现在起到2021年2月份农历牛年的春节前的走势预测图：,,,,,86,66,319,2020-09-19 23:50,微博 weibo.com,['https://wx3.sinaimg.cn/large/5af28928ly1giwe9x0bzuj219m0p2gsq.jpg'],,,
4549189847490430,JkDEsvqBo,3714420514,股市狼头哥,#A股#中国股市VS中国楼市,,,,A股,82,73,439,2020-09-14 22:47,HUAWEI P40 5G,['https://wx3.sinaimg.cn/large/dd658f22ly1giqkcgzwx7j20n014tn05.jpg'],,,
4547656905662445,JjZLYnL3L,1800644433,小散首领,#刘慧#你出来解释一下，你有什么资格操控中国股市,,,,刘慧,27,20,143,2020-09-10 17:16,荣耀 9X,['https://wx2.sinaimg.cn/large/6b53a751ly1giloa6ps6sj20a90m8aby.jpg'],,,
4551908130563747,JlMmN2mEH,2828204371,吴小朋同学,这个位置看空是开玩笑的，慢牛是必须的，除非打仗，要不然现在肯定是底部，中国股市还没经历过战争的考验，目前这个是唯一的风险，再无其它风险。,,,,,14,53,165,2020-09-22 10:48,小米10,,,,
4552697514559821,Jm6TZj8dv,1673320585,老七看盘,#今日看盘#你说这叫啥行情，4000只股票，3665只下跌，单边下跌，好股票跌，垃圾股跌，真的没法玩儿了，七成仓先随他去了，尽管我坚信中国股市，坚信国运，但是一次次的这样割韭菜，真是过分了……,,,,今日看盘,1,29,161,2020-09-24 15:05,iPhone客户端,,,,
4553039228963697,JmfN8BBRL,1917488115,赵子龙之云看盘,相对美帝股市，中国股市的态度是明确的，不愿跌，但也不怕跌，必要时引领潮流使劲跌！面对美帝股市的涨跌，中国股市也早已给出答案：涨，坚决不跟；跌，奉陪到底！美股不顾中股的强烈反对一而再再而三地上涨，是单方面的，无效的，我们坚决不认同！,,,,,9,17,83,2020-09-25 13:43,360安全浏览器,,,,
4547246081707676,JjP5m7afa,1102610843,王洪股金谈,中国股市有点另类，大部分人在赔钱，这肯定是不对的。究其原因就是发行的位置太高，都给这些新上市的企业赚走了，股民没有得到好处，现在回头看，归根结底，是我们买贵了！#林园##林园炒股秘籍#L王洪股金谈的微博视频,,,,"林园,林园炒股秘籍",28,58,106,2020-09-09 14:03,微博视频号,,"http://f.video.weibocdn.com/MD0m1BLZlx07GiqmqQS4010412005t9W0E010.mp4?label=mp4_hd&template=576x1024.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1711531627&ssig=DYPKZpIwoY&KID=unistore,video",,
