id,text,date,emotion
4917267400495736,在中国股市里不要轻易说踏空，都三十多年了你见过买不到的票吗？对于绝大多数股民来说只有错过卖出的机会，股民的亏损程度说明了一切。我们要尊重事实，不要张口就来……,2023-06-27,0
4916158366749619,中国股市的尿性又显现出来了。端午节前的大跌已经让持股的人忐忑不安，两天假期，外围跌幅虽然不大，但出了不少大事情，历史上，中国股市会把这些事情都理解成利空，所以，节后再大跌一下大约是应有之义。可怜我大A小散，茫茫然不知所措，只能等着股市跌，心头一把又一把飞刀扎来。,2023-06-24,-1
4916922951667478,就一句话不吐不快，有天天跌就会有天天涨，这就是股市，中国股市。同意点赞，反转在即！是反转，真正的反转！突破6124点的反转！也就是说十几年来，这是第一次，第一次，第一次！！！,2023-06-26,1
4917016911940996,豪豪今天下午刚办了件“大事”：我给自己注销了股票账户，正式退出中国股市，成为“普通豪豪”。近来股市行情不好，虽也为股民着急，但不想切身感受。从今往后，豪豪退出走人，放弃经历市场行情的落落跌跌，不再是中国股市悲悲交错的一部分。我希望自己能保本，而不是成为新的“韭菜”,2023-06-26,-1
4913278692364576,中国股市大双底有望构筑成功，结合这几年酝酿了近300万亿的m2，很有可能从现在开始进入一个大级别的行情。,2023-06-16,1
4916913102914874,臭不要脸的中国股市你跟谁比?别天天吹牛逼骂别人了撒泡尿照照自己吧!,2023-06-26,-1
4916924444051356,原因找到了著名媒体人@胡锡进在个人微博上发文称，自己开了股票账户，正式进入中国股市。#A股##胡锡进开通股票账户#,2023-06-26,0
4915083132274046,丑陋的中国股市，戏弄散户的游戏。上周五大盘突破了，很多声音转多，再加上周末各种利好，中美和谈等诸多利好，都认为大盘会一路直上，谁知道，本周一开局就连续砸出三只乌鸦，抹掉前期所有涨幅。今天更是上演一年一度的端午劫。哀哉。#股票##券商#,2023-06-21,-1
4917517618775913,股市已经够惨的了，还不死心？要去祸害股市！就怕他天天发表股市评论，跌了绿了都是美帝责任，这中国股市永远都没希望了。,2023-06-28,-1
4918309729862314,不管你认不认可，知不知道，世界是有逻辑的运行着。我想说，中国股市也一定有其规律，而AI人工智能肯定可以找到其实的规律。所以AI最有价值的应用场景应该是离钱最近的应用（L瞬间就懵逼了的微博视频）,2023-06-30,0
