id,text,date,emotion
4947666918180338,瑞银：中国股市可能已经触底！,2023-09-19,1
4943747412394979,中国股市一定来牛市，核心因素是美国利率太高，但这种高利率不可持续，一定会下来。品牌中药和优质国产创新药就是2009年的礼来、2014年的白酒、2019年的比亚迪宁德时代，牛市一旦确立，五六年就可能上涨二三十倍。,2023-09-08,1
4948376599138807,中国股市，不会成为下一个男足。男足还比印度强呢我心光明，曙光在前面。,2023-09-21,0
4941592508764513,中国股市跑输正在打仗的俄罗斯乌克兰。2022年7月到2023年7月，上证指数下跌8.97%，正在打仗的俄罗斯股市上涨30.47%，乌克兰股市今年三月上涨70.17%，整体跑赢A股,2023-09-02,-1
4951629394872674,刘纪鹏教授：“中国股市为何熊长牛短？上市公司原始股成本5毛6毛，上市就能赚50倍。大股东就没有心思经营公司，而是想着依靠另外一家公司再上市再圈钱。”A股公司使命就是圈钱，不是投资赚企业发展的钱。最后发展成企业来赚小股东的钱。窗户纸,2023-09-30,-1
4947787755031639,刘姝威也是忍无可忍了。刘姝威说，如果这种行为，官方认为合理合法，那么，中国股市还有存在的必要吗？把a股当成提款机，公开抢钱！何时中国股市能让广大投资者分享到上市公司发展的红利？,2023-09-19,-1
4950143230019213,#东方财富##股票#【摩根大通：中国股票正接近“买入区”】摩根大通表示，中国股市正在接近“买入区”。O摩根大通：中国股票正接近“买入区”,2023-09-26,1
4951017127149773,全球股市即将上涨，因为中国股市已经休市，它严重拖累全球市场。预计长假期间欧美亚洲股市上涨，中国股市开盘它们就回调，以往都是这演绎的。,2023-09-28,-1
4949225948323931,从中国股市的种种表现，足以证明，股市监管不是不到位，而是在袒护上市资本利益，在藐视股市投资者的愚昧与无知，在篡改无视证券法中的具体条款规定，以下犯上，证监会拥有庞大的律师执业队伍，难道不知道母法的严肃性．以及不可侵犯和肆虏挑战性。#沪深两市##恒生指数##中国股市#,2023-09-23,-1
4948074688941700,#文殊菩萨加持我#近期大摩、高盛、瑞银相继看多A股，认为中国股市可能已经触底。一系列政策超预期、部分宏观经济数据开始触底、地缘紧张局势缓和。哈哈哈哈，谁知道为什么前几天还拼命唱衰的人，现在突然反而拼命吹捧的呢？猜的出来吗？真看懂这些蜜汁操作的人，就能发大财。#四爷保佑我#,2023-09-20,1
4945394951258840,突然要和台湾省搞什么跨海经济，之前不是一直遏制台湾省的出口吗？如果这么搞的话，军工板块就不能看了。但是也难说，万一有机构在军工板块里有潜伏的话可能就会提前拉一把出货。在中国股市只能快进快出。,2023-09-13,-1
4950620453732982,吴晓求：中国股市可以起来，没有问题,2023-09-27,1
4943075233237574,有粉丝问我8涨停的大股东违规减持怎么看：人家大股东公司都不要了，都清仓了，请大家千万不要再追究责任了，不然大股东一家夫妻都要离婚了，反正中国股市违规减持多的是，没必要较真，人家用8个涨停才减持完，多不容易！希望不要处罚，还要奖励！既然制度永远改不了结局，何必折腾呢,2023-09-06,-1
4946613128661157,留美归来，位高权重，a股做空制度主要推动者，最懂中国股市的精英专家。立场不同，结果不同。,2023-09-16,-1
4949778251384474,中国股市太奇葩，既不是动乱，也不是战争，就是一个普普通通的节日，股市居然休市10天，全世界都没有的，这像话吗？这么多资金沉淀在里边，不能交易不能流动不能增值，彻底变成死钱，这种显而易见的不合理为什么不改？,2023-09-25,-1
4945849850004683,对股市最深刻的分析，最透彻的结论。或许这就是中国股市长期在3000点附近徘徊的根本原因。,2023-09-14,-1
4941241768216167,请问量化盘交易对中国股市有贡献吗？贡献有我们老韭们大吗？关了吧。,2023-09-01,-1
4947648073958600,：“房市股市回暖，人民币资产吸引力增强，汇率基本稳定的市场基础不断夯实。”总的来说形势一片大好，不是小好。“多加外资机构主动发声看好中国股市”。,2023-09-19,1
4949065161511319,“允许上市公司在上市首日通过转融通业务，用融券卖出限售股份，会破坏中国股市正在发展的市场生态”,2023-09-23,-1
4945466170283848,各路资金都在往股市里赶，彰显了管理层稳定股市的决心。让“华尔街”之类抹黑中国股市的险恶用心不能得逞！但令人不解的是：传统的信托通道的非标业务还是可以照常继续做。是不是怕信托继续“爆L”？,2023-09-13,1
4946644488424864,今年中国股市全球倒数第一的涨幅。后视镜看，内心到现在还是很多不服气。,2023-09-16,-1
4950505778842709,在这近十年，中国股市完全可以超越全球任何一个市场，可是，如今却搞成了“四不像市”，股民亏损累累、怨声载道、民怨沸腾、怨气冲天，人言啧啧，这难道是天灾引起的？是人祸，是管理方管理不当，面对管理的失败，不该问责追责到底吗？请尽快给股市一个健康向上的市场吧！,2023-09-27,-1
4948669285794011,美股国运没了，现在转向做多中国股市还来得及！,2023-09-22,1
4945207465873144,【张捷财经】基金参与转融通与中国股市的慢慢熊途#芝士热亿点##张捷财经##融资融券#L张捷观察-谁是谁非任评说的微博视频,2023-09-12,-2
4944881950134606,中国股市，永远是科幻片！！！L诗人江云的微博视频,2023-09-11,-2
4946568648854281,中国股市的很多问题都反映在如这只股票的走势中。而管理层多年又做了什么？悲剧是官僚亲手造成的！,2023-09-16,-1
4947794764761504,#证监会回应金帝股份上市首日战投出借证券#中央财经大学中国企业研究中心主任刘姝威对此评论称，如果这种行为，官方认为合理合法，那么，中国股市还有存在的必要吗？把股市当成提款机，公开抢钱！何时中国股市能让广大投资者分享到上市公司发展的红利？,2023-09-19,-1
4948439789473962,#今日看盘#强烈建议给中国股市提前放假，别再霍霍人了…,2023-09-21,-1
4947621964153735,不要低估公交车上的大妈，都是股票投资的狠人！中国股市有千千万万这样的大妈，都是资本市场的中坚力量！,2023-09-19,0
4948065956659499,要想拯救中国股市，答案在股市之外。能够拯救股市之人，也不在股市之中。,2023-09-20,-1
4945451989598598,中国股市最奇葩的上市公司诞生了，它叫广新控股。广新控股发了一份半年报，半年报是一个女生所写，这位女生居然把其子公司的名字改掉了，改为“那要不住哥哥家里吧”,2023-09-13,1
4944723074614456,现在这种所谓救市，是消耗自己体力。金融战要速战速决。中国股市亏钱是历史以来，不是什么偶然性。再消耗下去不是钱，是消耗掉大众的信心。因为对标全世界，这十年成绩如何，大众有眼见。,2023-09-11,-1
4942206123638830,#东方财富##股票#【央行、证监会重磅发声！中国股市一定会有一个更加健康的明天！】焦津洪强调，信心比黄金更重要，我国经济具有重大的发展韧性和潜力O周末大事！央行、证监会重磅发声！中国股市一定会有一个更加健康的明天！(来自@东方财富网),2023-09-04,1
4943424316250224,很多人不理解为什么中国股市需要一场革命？或许看看其中的九牛一毛的举例图片，能够一叶知秋。,2023-09-07,-1
4948697677562030,多家外资机构陆续主动发声：中国股市或已触底,2023-09-22,1
4948671134172771,#东方财富##股票#【多家外资机构主动发声：中国股市或已触底】自上周以来，多家外资机构陆续主动发声O多家外资机构主动发声：中国股市或已触底(来自@东方财富网),2023-09-22,1
4950848419397719,吴晓求：中国股市可以起来，中国资本市场发展不尽如人意，背后有制度缺陷和漏洞。你怎么看？L猎人观市的微博视频,2023-09-28,-1
4947804223705643,“证券法规打架”：限售股在解禁之前是不准上市流通的。然而，在转融通政策中的融券部分却规定，限售股也可以被借出去融券，这就变相流通了。这个规定恶意放大做空机制，让人匪夷所思，有做空中国股市的嫌疑！,2023-09-19,-1
4946228683737455,如果没有拜登，没有华尔街指出中国股市就是一个充满欺诈的市场，是一个让股民崩溃的市场，恐怕最近的政策比如稍微限制IPO，轻轻减持套现，都不会有，感谢拜登，感谢华尔街！@紫光阁@中国政府网@证监会发布股市超话A股超话,2023-09-15,-1
4945443702443400,自从推出融券卖空且五十万以下小散不能做，股市就成了赌市，且还发明了量化交易这种赌博机，而大股东随意套现则让股市成了提款机！赌市加提款机的特征，让中国股市成了两极分化的合法制造机。要减少或消灭两极分化，首先就得彻底改变股市或干脆直接关掉！,2023-09-13,-1
4946251285792426,#中国股市#这是今天最大的笑点#大盘##a股大跌#,2023-09-15,1
4950313523741233,转：胡锡进入市后的心理变化：刚开始的时候，他说：我坚信中国股市能给我带来回报后来开始亏损，变成了：我相信中国股市能够给我带来回报现在开始大幅度的亏损，他最新的表达是：我希望中国股市能够给我带来回报预计以后要变成：求求中国股市让我回本...,2023-09-26,-1
4948060940010967,"A股,对资本家：处处合理，处处合规，处处合法。对股民：亏到倾家荡产，家破人亡也没人管，这就是当今中国股市的现状。一切制度皆为利于资本家们而定。当有一天，股民资产、信心消耗殆尽，A股离倒闭也就不远了！@证监会发布@中国证券报@上交所发布@深交所@金融界网站@新华社@人民日报",2023-09-20,-1
4943366347294621,#中国股市#中国股市不是无脑蠢材的集合——胡锡进。,2023-09-07,0
4949628112077700,足球腐败，我无所谓。篮球腐败，我也无所谓。我就怕各行各业，方方面面都腐败，都不行。我甚至担心，十年二十年之后，中国股市还在3000点上下！#陕西信达被重罚100万取消成绩##陕西男篮6个字回应官方处罚##黄金#L满仓科创板的微博视频,2023-09-24,-1
